162,-33.206860,-9.6172066,0.84095284E-16
163,-33.412937,-9.8232841,0.68434214E-16
164,-33.616394,-10.026741,0.55835849E-16
165,-33.819187,-10.229534,0.45587015E-16
166,-34.019642,-10.429989,0.37306524E-16
167,-34.218529,-10.628876,0.30578015E-16
168,-34.415543,-10.825890,0.25110034E-16
169,-34.610844,-11.021191,0.20655188E-16
170,-34.805496,-11.215843,0.17001710E-16
171,-34.997784,-11.408131,0.14027595E-16
172,-35.188709,-11.599056,0.11589515E-16
173,-35.377979,-11.788326,0.95910542E-17
174,-35.565956,-11.976303,0.79474727E-17
175,-35.752995,-12.163342,0.65917283E-17
176,-35.938030,-12.348377,0.54782183E-17
177,-36.120945,-12.531292,0.45624743E-17
178,-36.302532,-12.712879,0.38048550E-17
179,-36.482403,-12.892750,0.31784932E-17
180,-36.661907,-13.072254,0.26562172E-17
181,-36.839775,-13.250122,0.22233945E-17
182,-37.015987,-13.426334,0.18641826E-17
183,-37.190578,-13.600925,0.15655413E-17
184,-37.364208,-13.774555,0.13160066E-17
185,-37.536160,-13.946507,0.11081042E-17
186,-37.706829,-14.117176,0.93424270E-18
187,-37.876141,-14.286488,0.78873057E-18
188,-38.042797,-14.453144,0.66765283E-18
189,-38.208706,-14.619053,0.56558438E-18
190,-38.372925,-14.783272,0.47993014E-18
191,-38.535404,-14.945751,0.40795674E-18
192,-38.698257,-15.108604,0.34664733E-18
193,-38.857677,-15.268024,0.29556476E-18
194,-39.016987,-15.427334,0.25203767E-18
195,-39.174084,-15.584431,0.21539675E-18
196,-39.330330,-15.740677,0.18423931E-18
197,-39.484642,-15.894989,0.15789390E-18
198,-39.638615,-16.048962,0.13536174E-18
199,-39.791088,-16.201435,0.11621911E-18
200,-39.941265,-16.351612,0.10001301E-18
201,-40.089199,-16.499546,0.86260029E-19
202,-40.236362,-16.646709,0.74455593E-19
203,-40.384045,-16.794392,0.64233237E-19
204,-40.529388,-16.939735,0.55544080E-19
205,-40.672520,-17.082867,0.48136739E-19
206,-40.816154,-17.226501,0.41696239E-19
207,-40.958050,-17.368397,0.36180331E-19
208,-41.097755,-17.508102,0.31462926E-19
209,-41.236713,-17.647060,0.27381071E-19
210,-41.373379,-17.783726,0.23883470E-19
211,-41.507977,-17.918324,0.20875764E-19
212,-41.641960,-18.052307,0.18258035E-19
213,-41.774708,-18.185055,0.15988306E-19
214,-41.907009,-18.317356,0.14006987E-19
215,-42.037495,-18.447842,0.12293501E-19
216,-42.165718,-18.576065,0.10814062E-19
217,-42.293987,-18.704334,0.95122281E-20
218,-42.420948,-18.831295,0.83780681E-20
219,-42.545872,-18.956219,0.73941828E-20
220,-42.668285,-19.078632,0.65422426E-20
221,-42.790302,-19.200649,0.57907578E-20
222,-42.911022,-19.321369,0.51322449E-20
223,-43.030430,-19.440777,0.45545901E-20
224,-43.149742,-19.560089,0.40423379E-20
225,-43.265930,-19.676277,0.35989251E-20
226,-43.381821,-19.792168,0.32051047E-20
227,-43.495968,-19.906315,0.28593592E-20
228,-43.608940,-20.019287,0.25539094E-20
229,-43.720882,-20.131229,0.22834398E-20
230,-43.832043,-20.242390,0.20432112E-20
231,-43.941334,-20.351681,0.18316764E-20
232,-44.048973,-20.459320,0.16447565E-20
233,-44.155502,-20.565849,0.14785518E-20
234,-44.260281,-20.670628,0.13314716E-20
235,-44.365192,-20.775539,0.11988622E-20
236,-44.468063,-20.878410,0.10816656E-20
237,-44.567905,-20.978252,0.97888606E-21
238,-44.667892,-21.078239,0.88574423E-21
239,-44.767021,-21.177368,0.80215310E-21
240,-44.864429,-21.274776,0.72770164E-21
241,-44.960209,-21.370556,0.66123659E-21
242,-45.053493,-21.463840,0.60234309E-21
243,-45.146641,-21.556988,0.54877027E-21
244,-45.239307,-21.649654,0.50020264E-21
245,-45.331203,-21.741550,0.45628482E-21
246,-45.420757,-21.831104,0.41719900E-21
247,-45.509007,-21.919353,0.38195936E-21
248,-45.594048,-22.004395,0.35081995E-21
249,-45.679661,-22.090008,0.32203488E-21
250,-45.764515,-22.174862,0.29583614E-21
251,-45.848091,-22.258438,0.27211629E-21
252,-45.928143,-22.338490,0.25118207E-21
253,-46.008533,-22.418880,0.23177965E-21
254,-46.087341,-22.497688,0.21421484E-21
255,-46.165188,-22.575535,0.19817150E-21
256,-46.243462,-22.653809,0.18325142E-21
257,-46.318386,-22.728733,0.17002314E-21
258,-46.392269,-22.802616,0.15791415E-21
259,-46.463245,-22.873592,0.14709450E-21
260,-46.534126,-22.944473,0.13702925E-21
261,-46.604473,-23.014820,0.12772092E-21
262,-46.672993,-23.083340,0.11926263E-21
263,-46.738907,-23.149254,0.11165501E-21
264,-46.805828,-23.216175,0.10442746E-21
265,-46.871578,-23.281925,0.97782187E-22
266,-46.934238,-23.344585,0.91843150E-22
267,-46.995899,-23.406246,0.86351088E-22
268,-47.056042,-23.466389,0.81310809E-22
269,-47.114422,-23.524769,0.76699785E-22
270,-47.173828,-23.584175,0.72276029E-22
271,-47.229382,-23.639729,0.68370341E-22
272,-47.284653,-23.695000,0.64693965E-22
273,-47.339748,-23.750095,0.61226019E-22
274,-47.393673,-23.804020,0.58011878E-22
275,-47.445896,-23.856243,0.55060055E-22
276,-47.496723,-23.907070,0.52331445E-22
277,-47.545704,-23.956051,0.49829977E-22
278,-47.592617,-24.002964,0.47546281E-22
279,-47.639004,-24.049351,0.45391139E-22
280,-47.684292,-24.094639,0.43381313E-22
281,-47.728062,-24.138409,0.41523477E-22
282,-47.771481,-24.181828,0.39759154E-22
283,-47.814442,-24.224789,0.38087227E-22
284,-47.855671,-24.266018,0.36548850E-22
285,-47.894726,-24.305073,0.35148953E-22
286,-47.931858,-24.342205,0.33867730E-22
287,-47.969494,-24.379841,0.32616776E-22
288,-48.006039,-24.416386,0.31446321E-22
289,-48.041142,-24.451488,0.30361615E-22
290,-48.075825,-24.486172,0.29326630E-22
291,-48.108597,-24.518944,0.28381111E-22
292,-48.140842,-24.551189,0.27480544E-22
293,-48.170666,-24.581013,0.26673085E-22
294,-48.199924,-24.610271,0.25903968E-22
295,-48.229954,-24.640301,0.25137654E-22
296,-48.257156,-24.667503,0.24463063E-22
297,-48.283875,-24.694221,0.23818107E-22
298,-48.309834,-24.720181,0.23207770E-22
299,-48.334698,-24.745045,0.22637842E-22
300,-48.356857,-24.767204,0.22141716E-22
301,-48.378330,-24.788677,0.21671336E-22
302,-48.398624,-24.808971,0.21235965E-22
303,-48.418186,-24.828533,0.20824590E-22
304,-48.438496,-24.848843,0.20405919E-22
305,-48.455845,-24.866192,0.20054946E-22
306,-48.472805,-24.883152,0.19717679E-22
307,-48.488705,-24.899052,0.19406654E-22
308,-48.505165,-24.915512,0.19089826E-22
309,-48.520008,-24.930355,0.18808569E-22
310,-48.535084,-24.945431,0.18527145E-22
311,-48.546238,-24.956585,0.18321637E-22
312,-48.558285,-24.968632,0.18102244E-22
313,-48.568066,-24.978413,0.17926052E-22
314,-48.577248,-24.987595,0.17762208E-22
315,-48.587612,-24.997959,0.17579062E-22
316,-48.595345,-25.005692,0.17443658E-22
317,-48.602650,-25.012997,0.17316693E-22
318,-48.607822,-25.018169,0.17227350E-22
319,-48.614700,-25.025047,0.17109268E-22
320,-48.618534,-25.028881,0.17043801E-22
321,-48.620998,-25.031345,0.17001852E-22
322,-48.623135,-25.033482,0.16965571E-22
323,-48.625347,-25.035694,0.16928076E-22
324,-48.625557,-25.035904,0.16924525E-22
325,-48.626110,-25.036457,0.16915166E-22
326,-48.625034,-25.035381,0.16933371E-22
327,-48.623066,-25.033413,0.16966737E-22
328,-48.619072,-25.029419,0.17034637E-22
329,-48.614250,-25.024597,0.17116972E-22
330,-48.610310,-25.020657,0.17184555E-22
331,-48.606205,-25.016552,0.17255237E-22
332,-48.603973,-25.014320,0.17293786E-22
333,-48.597942,-25.008289,0.17398401E-22
334,-48.591763,-25.002110,0.17506253E-22
335,-48.583565,-24.993912,0.17650356E-22
336,-48.574490,-24.984837,0.17811264E-22
337,-48.566753,-24.977100,0.17949591E-22
338,-48.556480,-24.966827,0.18134937E-22
339,-48.545315,-24.955662,0.18338558E-22
340,-48.533634,-24.943981,0.18554020E-22
341,-48.520969,-24.931316,0.18790496E-22
342,-48.505909,-24.916256,0.19075632E-22
343,-48.489731,-24.900078,0.19386749E-22
344,-48.473106,-24.883453,0.19711738E-22
345,-48.457150,-24.867496,0.20028798E-22
346,-48.438713,-24.849060,0.20401483E-22
347,-48.420021,-24.830368,0.20786414E-22
348,-48.401310,-24.811657,0.21179011E-22
349,-48.379818,-24.790165,0.21639119E-22
350,-48.357571,-24.767918,0.22125926E-22
351,-48.334892,-24.745239,0.22633439E-22
352,-48.309559,-24.719906,0.23214146E-22
353,-48.286247,-24.696594,0.23761661E-22
354,-48.261326,-24.671673,0.24361276E-22
355,-48.234829,-24.645176,0.25015403E-22
356,-48.205769,-24.616116,0.25753025E-22
357,-48.174969,-24.585316,0.26558555E-22
358,-48.143497,-24.553844,0.27407678E-22
359,-48.110298,-24.520645,0.28332867E-22
360,-48.077374,-24.487720,0.29281242E-22
361,-48.041279,-24.451626,0.30357447E-22
362,-48.003635,-24.413982,0.31521986E-22
363,-47.966640,-24.376987,0.32709979E-22
364,-47.929085,-24.339432,0.33961784E-22
365,-47.892414,-24.302761,0.35230304E-22
366,-47.854084,-24.264431,0.36606898E-22
367,-47.813072,-24.223419,0.38139424E-22
368,-47.770313,-24.180660,0.39805590E-22
369,-47.728519,-24.138866,0.41504474E-22
370,-47.684635,-24.094982,0.43366423E-22
371,-47.639217,-24.049564,0.45381442E-22
372,-47.591679,-24.002026,0.47590924E-22
373,-47.543415,-23.953762,0.49944160E-22
374,-47.493916,-23.904263,0.52478584E-22
375,-47.442924,-23.853271,0.55223917E-22
376,-47.392269,-23.802616,0.58093371E-22
377,-47.340164,-23.750511,0.61200567E-22
378,-47.285419,-23.695766,0.64644381E-22
379,-47.230648,-23.640995,0.68283806E-22
380,-47.173374,-23.583721,0.72308852E-22
381,-47.114071,-23.524418,0.76726701E-22
382,-47.054207,-23.464554,0.81460137E-22
383,-46.993900,-23.404247,0.86523873E-22
384,-46.932785,-23.343132,0.91976732E-22
385,-46.871845,-23.282192,0.97756079E-22
386,-46.808025,-23.218372,0.10419825E-21
387,-46.743595,-23.153942,0.11113277E-21
388,-46.677677,-23.088024,0.11870524E-21
389,-46.609127,-23.019474,0.12712790E-21
390,-46.539349,-22.949696,0.13631551E-21
391,-46.471870,-22.882217,0.14583126E-21
392,-46.400169,-22.810516,0.15667150E-21
393,-46.327061,-22.737408,0.16855465E-21
394,-46.251804,-22.662151,0.18172895E-21
395,-46.176937,-22.587284,0.19585676E-21
396,-46.100021,-22.510368,0.21151572E-21
397,-46.022861,-22.433208,0.22848239E-21
398,-45.942661,-22.353008,0.24756157E-21
399,-45.861076,-22.271423,0.26860565E-21
400,-45.779556,-22.189903,0.29141968E-21
401,-45.696999,-22.107346,0.31649965E-21
402,-45.614002,-22.024349,0.34388883E-21
403,-45.529724,-21.940071,0.37412747E-21
404,-45.443867,-21.854214,0.40766835E-21
405,-45.353466,-21.763813,0.44623895E-21
406,-45.264832,-21.675179,0.48759692E-21
407,-45.172173,-21.582520,0.53493655E-21
408,-45.080349,-21.490696,0.58638215E-21
409,-44.988819,-21.399166,0.64258655E-21
410,-44.893833,-21.304180,0.70661611E-21
411,-44.796864,-21.207211,0.77856861E-21
412,-44.698368,-21.108715,0.85915773E-21
413,-44.598099,-21.008446,0.94977197E-21
414,-44.495251,-20.905598,0.10526541E-20
415,-44.393055,-20.803402,0.11659200E-20
416,-44.294849,-20.705196,0.12862307E-20
417,-44.191280,-20.601627,0.14265873E-20
418,-44.085918,-20.496265,0.15850992E-20
419,-43.979290,-20.389637,0.17634558E-20
420,-43.869617,-20.279964,0.19678625E-20
421,-43.761814,-20.172161,0.21918618E-20
422,-43.650055,-20.060402,0.24510351E-20
423,-43.538788,-19.949135,0.27395059E-20
424,-43.426525,-19.836872,0.30649776E-20
425,-43.310452,-19.720798,0.34422107E-20
426,-43.195301,-19.605648,0.38623058E-20
427,-43.079395,-19.489742,0.43369447E-20
428,-42.961922,-19.372269,0.48775529E-20
429,-42.847012,-19.257359,0.54715057E-20
430,-42.727253,-19.137600,0.61676166E-20
431,-42.603886,-19.014233,0.69774236E-20
432,-42.479450,-18.889797,0.79019942E-20
433,-42.356258,-18.766605,0.89379563E-20
434,-42.227932,-18.638279,0.10161777E-19
435,-42.102139,-18.512486,0.11523943E-19
436,-41.973103,-18.383450,0.13111147E-19
437,-41.843204,-18.253551,0.14929825E-19
438,-41.713634,-18.123981,0.16995198E-19
439,-41.583107,-17.993454,0.19364828E-19
440,-41.449913,-17.860260,0.22123765E-19
441,-41.313389,-17.723736,0.25360086E-19
442,-41.177235,-17.587582,0.29059071E-19
443,-41.040192,-17.450539,0.33327194E-19
444,-40.902615,-17.312962,0.38242628E-19
445,-40.763134,-17.173481,0.43966650E-19
446,-40.620232,-17.030579,0.50720683E-19
447,-40.477833,-16.888180,0.58482794E-19
448,-40.332447,-16.742794,0.67634507E-19
449,-40.188633,-16.598980,0.78095505E-19
450,-40.042339,-16.452686,0.90398356E-19
451,-39.895775,-16.306122,0.10466770E-18
452,-39.745636,-16.155983,0.12162340E-18
453,-39.595379,-16.005726,0.14134257E-18
454,-39.446270,-15.856617,0.16407037E-18
455,-39.290329,-15.700676,0.19175842E-18
456,-39.134895,-15.545242,0.22400537E-18
457,-38.978752,-15.389099,0.26186085E-18
458,-38.819805,-15.230152,0.30697314E-18
459,-38.662640,-15.072987,0.35921667E-18
460,-38.501904,-14.912251,0.42185508E-18
461,-38.341259,-14.751606,0.49537071E-18
462,-38.178326,-14.588673,0.58303060E-18
463,-38.013103,-14.423450,0.68777509E-18
464,-37.846470,-14.256817,0.81248342E-18
465,-37.679825,-14.090172,0.95981499E-18
466,-37.510124,-13.920471,0.11373328E-17
467,-37.339905,-13.750252,0.13483821E-17
468,-37.170055,-13.580402,0.15980029E-17
469,-36.999413,-13.409760,0.18953386E-17
470,-36.827808,-13.238155,0.22501610E-17
471,-36.651772,-13.062119,0.26832765E-17
472,-36.474968,-12.885315,0.32022130E-17
473,-36.299023,-12.709370,0.38182318E-17
474,-36.121216,-12.531563,0.45612389E-17
475,-35.940437,-12.350784,0.54650471E-17
476,-35.759270,-12.169617,0.65504933E-17
477,-35.579082,-11.989429,0.78438328E-17
478,-35.395023,-11.805370,0.94289689E-17
479,-35.206615,-11.616962,0.11383838E-16
480,-35.020123,-11.430470,0.13717709E-16
481,-34.832172,-11.242519,0.16554165E-16
482,-34.640606,-11.050953,0.20049500E-16
483,-34.447819,-10.858166,0.24312517E-16
484,-34.253822,-10.664169,0.29517632E-16
485,-34.057430,-10.467777,0.35923074E-16
486,-33.859921,-10.270267,0.43767413E-16
487,-33.664486,-10.074833,0.53214140E-16
488,-33.463810,-9.8741570,0.65039848E-16
489,-33.264187,-9.6745338,0.79409915E-16
490,-33.063831,-9.4741783,0.97025976E-16
491,-32.863522,-9.2738686,0.11854451E-15
492,-32.661041,-9.0713882,0.14515017E-15
493,-32.455204,-8.8655510,0.17832471E-15
494,-32.248711,-8.6590576,0.21922519E-15
495,-32.038918,-8.4492645,0.27039735E-15
496,-31.829424,-8.2397709,0.33341443E-15
497,-31.616320,-8.0266666,0.41260489E-15
498,-31.401672,-7.8120193,0.51139265E-15
499,-31.192789,-7.6031361,0.63018981E-15
500,-30.978069,-7.3884163,0.78112939E-15
501,-30.760969,-7.1713161,0.97052866E-15
502,-30.541035,-6.9513817,0.12092739E-14
503,-30.323637,-6.7339840,0.15029319E-14
504,-30.100077,-6.5104237,0.18794482E-14
505,-29.873621,-6.2839680,0.23571042E-14
506,-29.644379,-6.0547256,0.29644044E-14
507,-29.417860,-5.8282070,0.37180333E-14
508,-29.187744,-5.5980911,0.46800586E-14
509,-28.954803,-5.3651505,0.59076690E-14
510,-28.723885,-5.1342316,0.74422280E-14
511,-28.492268,-4.9026146,0.93819461E-14
512,-28.256413,-4.6667595,0.11877459E-13
513,-28.021809,-4.4321556,0.15017950E-13
514,-27.781277,-4.1916237,0.19101714E-13
515,-27.538862,-3.9492092,0.24341740E-13
516,-27.304138,-3.7144852,0.30781587E-13
517,-27.060719,-3.4710655,0.39265110E-13
518,-26.814762,-3.2251091,0.50213943E-13
519,-26.569643,-2.9799900,0.64162041E-13
520,-26.322910,-2.7332573,0.82116951E-13
521,-26.073967,-2.4843140,0.10532890E-12
522,-25.824772,-2.2351189,0.13513616E-12
523,-25.574631,-1.9849777,0.17354277E-12
524,-25.324646,-1.7349930,0.22282993E-12
525,-25.068092,-1.4784393,0.28800058E-12
526,-24.812317,-1.2226639,0.37194198E-12
527,-24.558174,-0.96852112,0.47956561E-12
528,-24.301247,-0.71159363,0.62005501E-12
529,-24.039421,-0.44976807,0.80563740E-12
530,-23.777382,-0.18772888,0.10469882E-11
531,-23.514906,0.74747086E-01,0.13612366E-11
532,-23.251932,0.33772087,0.17706867E-11
533,-22.988062,0.60159111,0.23053618E-11
534,-22.721746,0.86790657,0.30088354E-11
535,-22.450092,1.1395607,0.39479925E-11
536,-22.180967,1.4086857,0.51672065E-11
537,-21.907511,1.6821423,0.67922946E-11
538,-21.633522,1.9561310,0.89332257E-11
539,-21.361034,2.2286186,0.11731355E-10
540,-21.086946,2.5027065,0.15430608E-10
541,-20.808989,2.7806644,0.20375047E-10
542,-20.531382,3.0582714,0.26894395E-10
543,-20.252823,3.3368301,0.35533528E-10
544,-19.974976,3.6146774,0.46914365E-10
545,-19.693436,3.8962173,0.62169464E-10
546,-19.415863,4.1737900,0.82058839E-10
547,-19.135538,4.4541149,0.10860977E-09
548,-18.852531,4.7371216,0.14413755E-09
549,-18.572247,5.0174065,0.19076703E-09
550,-18.281647,5.3080063,0.25509928E-09
551,-18.000099,5.5895538,0.33805223E-09
552,-17.713964,5.8756886,0.45003939E-09
553,-17.426870,6.1627827,0.59969979E-09
554,-17.138481,6.4511719,0.80016532E-09
555,-16.850197,6.7394562,0.10675298E-08
556,-16.563150,7.0265026,0.14224687E-08
557,-16.274149,7.3155041,0.18991291E-08
558,-15.993063,7.5965900,0.25155245E-08
559,-15.705060,7.8845930,0.33551089E-08
560,-15.417995,8.1716576,0.44707171E-08
561,-15.133838,8.4558153,0.59399845E-08
562,-14.845512,8.7441406,0.79250757E-08
563,-14.554602,9.0350513,0.10600939E-07
564,-14.268348,9.3213053,0.14114415E-07
565,-13.978404,9.6112490,0.18861828E-07
566,-13.691038,9.8986149,0.25141155E-07
567,-13.403552,10.186101,0.33514969E-07
568,-13.116718,10.472935,0.44648733E-07
569,-12.829506,10.760147,0.59503691E-07
570,-12.543623,11.046030,0.79195644E-07
571,-12.263662,11.325991,0.10478200E-06
572,-11.981195,11.608458,0.13898261E-06
573,-11.705991,11.883662,0.18301232E-06
574,-11.423717,12.165936,0.24270017E-06
575,-11.144180,12.445473,0.32097523E-06
576,-10.870817,12.718836,0.42188259E-06
577,-10.589355,13.000298,0.55902200E-06
578,-10.310033,13.279620,0.73915783E-06
579,-10.034955,13.554698,0.97319969E-06
580,-9.7562561,13.833397,0.12859952E-05
581,-9.4787245,14.110929,0.16973437E-05
582,-9.2065382,14.383115,0.22283264E-05
583,-8.9352598,14.654393,0.29227624E-05
584,-8.6694927,14.920160,0.38125422E-05
585,-8.4061279,15.183525,0.49612668E-05
586,-8.1427374,15.446916,0.64562691E-05
587,-7.8847799,15.704873,0.83562436E-05
588,-7.6329556,15.956697,0.10749222E-04
589,-7.3781452,16.211508,0.13868828E-04
590,-7.1243248,16.465328,0.17876093E-04
591,-6.8688908,16.720762,0.23078424E-04
592,-6.6218910,16.967762,0.29544510E-04
593,-6.3800850,17.209568,0.37626327E-04
594,-6.1331806,17.456472,0.48163834E-04
595,-5.8893108,17.700342,0.61465631E-04
596,-5.6540966,17.935556,0.77765071E-04
597,-5.4193764,18.170277,0.98338205E-04
598,-5.1887245,18.400928,0.12384917E-03
599,-4.9680710,18.621582,0.15442647E-03
600,-4.7536469,18.836006,0.19135726E-03
601,-4.5340939,19.055559,0.23833927E-03
602,-4.3116474,19.278006,0.29771647E-03
603,-4.0974388,19.492214,0.36883526E-03
604,-3.8930283,19.696625,0.45248776E-03
